gameId,matchId,indexInMatch,championName,teamKills,duration,cs,damage,csAt15,kills,deaths,assists,win,details,score,pentakills
19b283e9-d793-4d96-b52a-e7f4a92c50ec,04d08c38-b731-4330-be35-833fef6bba4e,0,Braum,16,2144240,48.0,6142.37890625,31.0,1,4,12,True,"[{'count': 1, 'value': 1.5, 'detailType': 'kills', 'displayMode': 'int'}, {'count': 12, 'value': 12, 'detailType': 'asssits', 'displayMode': 'int'}, {'count': 4, 'value': -4, 'detailType': 'deaths', 'displayMode': 'int'}, {'count': 48, 'value': 0.48, 'detailType': 'cs', 'displayMode': 'int'}, {'count': 0.81, 'value': 2, 'detailType': 'kp_70', 'displayMode': 'percent'}, {'count': 12, 'value': 2, 'detailType': 'sup_assists_over_10', 'displayMode': 'int'}, {'count': 0.81, 'value': 2, 'detailType': 'sup_kp_over_75', 'displayMode': 'percent'}, {'count': 4.43, 'value': 4.43, 'detailType': 'sup_vision_score', 'displayMode': 'int'}, {'count': 1, 'value': 1, 'detailType': 'victory', 'displayMode': 'single'}]",21.41,0
80a126cf-db2c-47e6-84a5-b4ee42a3d7d0,82237a7d-f402-4ae0-9073-3acdd237732f,0,Rakan,5,1738654,44.0,2894.723388671875,32.0,0,3,2,False,"[{'count': 0, 'value': 0, 'detailType': 'kills', 'displayMode': 'int'}, {'count': 2, 'value': 2, 'detailType': 'asssits', 'displayMode': 'int'}, {'count': 3, 'value': -3, 'detailType': 'deaths', 'displayMode': 'int'}, {'count': 44, 'value': 0.44, 'detailType': 'cs', 'displayMode': 'int'}, {'count': 4.49, 'value': 4.49, 'detailType': 'sup_vision_score', 'displayMode': 'int'}]",3.93,0
3c60fdc9-5ced-4cc3-9423-66d22e333109,8b415838-aa0f-44c3-9c17-870bac012d82,0,Alistar,23,1754281,41.0,6603.29296875,31.0,1,2,16,True,"[{'count': 1, 'value': 1.5, 'detailType': 'kills', 'displayMode': 'int'}, {'count': 16, 'value': 16, 'detailType': 'asssits', 'displayMode': 'int'}, {'count': 2, 'value': -2, 'detailType': 'deaths', 'displayMode': 'int'}, {'count': 41, 'value': 0.41, 'detailType': 'cs', 'displayMode': 'int'}, {'count': 0.74, 'value': 2, 'detailType': 'kp_70', 'displayMode': 'percent'}, {'count': 16, 'value': 2, 'detailType': 'sup_assists_over_10', 'displayMode': 'int'}, {'count': 4.07, 'value': 4.07, 'detailType': 'sup_vision_score', 'displayMode': 'int'}, {'count': 1, 'value': 1, 'detailType': 'victory', 'displayMode': 'single'}, {'count': 1, 'value': 2, 'detailType': 'stomp', 'displayMode': 'single'}]",26.98,0
2a34d823-9ac5-4e77-b071-a3c746f7e95d,4ca9dcb7-d481-48da-b287-b0d166286813,0,Leona,14,2602961,53.0,8796.19140625,35.0,0,4,12,True,"[{'count': 0, 'value': 0, 'detailType': 'kills', 'displayMode': 'int'}, {'count': 12, 'value': 12, 'detailType': 'asssits', 'displayMode': 'int'}, {'count': 4, 'value': -4, 'detailType': 'deaths', 'displayMode': 'int'}, {'count': 53, 'value': 0.53, 'detailType': 'cs', 'displayMode': 'int'}, {'count': 0.86, 'value': 2, 'detailType': 'kp_70', 'displayMode': 'percent'}, {'count': 12, 'value': 2, 'detailType': 'sup_assists_over_10', 'displayMode': 'int'}, {'count': 0.86, 'value': 2, 'detailType': 'sup_kp_over_75', 'displayMode': 'percent'}, {'count': 3.65, 'value': 3.65, 'detailType': 'sup_vision_score', 'displayMode': 'int'}, {'count': 1, 'value': 1, 'detailType': 'victory', 'displayMode': 'single'}]",19.18,0
e9924274-1d39-4f75-b9f3-442a5d61c736,ac7879f4-8ead-4601-b225-42bd0592f49d,0,Alistar,19,1716512,30.80000001192093,4173.2744140625,21.80000001192093,0,0,13,True,"[{'count': 0, 'value': 0, 'detailType': 'kills', 'displayMode': 'int'}, {'count': 13, 'value': 13, 'detailType': 'asssits', 'displayMode': 'int'}, {'count': 0, 'value': 0, 'detailType': 'deaths', 'displayMode': 'int'}, {'count': 30.8, 'value': 0.31, 'detailType': 'cs', 'displayMode': 'int'}, {'count': 13, 'value': 2, 'detailType': 'sup_assists_over_10', 'displayMode': 'int'}, {'count': 3.79, 'value': 3.79, 'detailType': 'sup_vision_score', 'displayMode': 'int'}, {'count': 1, 'value': 1, 'detailType': 'victory', 'displayMode': 'single'}, {'count': 1, 'value': 2, 'detailType': 'stomp', 'displayMode': 'single'}, {'count': 1, 'value': 3, 'detailType': 'perfect_scores', 'displayMode': 'single'}]",25.1,0
a22e9da2-8f4a-4840-8c78-779f8607a4fa,77844d3b-5744-4fed-846f-7a285f7a11fb,0,Rell,15,1715796,36.0,3638.79345703125,26.0,0,2,8,True,"[{'count': 0, 'value': 0, 'detailType': 'kills', 'displayMode': 'int'}, {'count': 8, 'value': 8, 'detailType': 'asssits', 'displayMode': 'int'}, {'count': 2, 'value': -2, 'detailType': 'deaths', 'displayMode': 'int'}, {'count': 36, 'value': 0.36, 'detailType': 'cs', 'displayMode': 'int'}, {'count': 1, 'value': 1.5, 'detailType': 'sup_first_dragon', 'displayMode': 'single'}, {'count': 3.31, 'value': 3.31, 'detailType': 'sup_vision_score', 'displayMode': 'int'}, {'count': 1, 'value': 1, 'detailType': 'victory', 'displayMode': 'single'}]",12.17,0
de3e24de-6f6e-45a5-8e77-cd5af79cddba,ea0d4409-38b9-4cc7-9e1e-918f5b091dc2,0,Rakan,14,1352965,24.0,2254.09716796875,21.0,0,0,12,True,"[{'count': 0, 'value': 0, 'detailType': 'kills', 'displayMode': 'int'}, {'count': 12, 'value': 12, 'detailType': 'asssits', 'displayMode': 'int'}, {'count': 0, 'value': 0, 'detailType': 'deaths', 'displayMode': 'int'}, {'count': 24, 'value': 0.24, 'detailType': 'cs', 'displayMode': 'int'}, {'count': 0.86, 'value': 2, 'detailType': 'kp_70', 'displayMode': 'percent'}, {'count': 12, 'value': 2, 'detailType': 'sup_assists_over_10', 'displayMode': 'int'}, {'count': 0.86, 'value': 2, 'detailType': 'sup_kp_over_75', 'displayMode': 'percent'}, {'count': 1, 'value': 1.5, 'detailType': 'sup_first_dragon', 'displayMode': 'single'}, {'count': 2.73, 'value': 2.73, 'detailType': 'sup_vision_score', 'displayMode': 'int'}, {'count': 1, 'value': 1, 'detailType': 'victory', 'displayMode': 'single'}, {'count': 1, 'value': 3, 'detailType': 'perfect_scores', 'displayMode': 'single'}]",26.47,0
